SNo,Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,Denominations,IssueBranchCode,PayTeller
3647,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,QUALITY MAINTENANCE VENTURE LTD,TL,13469,1000000,1,5899230
3648,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,QUALITY MAINTENANCE VENTURE LTD,TL,13447,1000000,1,5899230
3649,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,QUALITY MAINTENANCE VENTURE LTD,TL,13449,1000000,1,5899230
3650,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,QUALITY MAINTENANCE VENTURE LTD,TL,13471,1000000,1,5899230
3651,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,TL,13493,1000000,1,5899230
3652,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,TL,13491,1000000,1,5899230
3653,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,TL,13487,1000000,1,5899230
3654,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,TL,13481,1000000,1,5899230
3655,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,TL,13485,1000000,1,5899230
3656,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,TL,13483,1000000,1,5899230
3657,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,TL,13489,1000000,1,5899230
3658,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,OL,1296,100000,1,5899230
3659,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,OL,1298,100000,1,5899230
3660,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,OL,1294,100000,1,5899230
3661,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,OL,1300,100000,1,5899230
3662,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,RAMESH AGARWAL C S BOTTLING PLANT,OL,1292,100000,1,5899230
3663,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,S E BUILDERS AND REALTORS LTD,TL,13473,1000000,1,5899230
3664,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,S E BUILDERS AND REALTORS LTD,TL,13477,1000000,1,5899230
3665,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,S E BUILDERS AND REALTORS LTD,TL,13448,1000000,1,5899230
3666,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,S E BUILDERS AND REALTORS LTD,TL,13475,1000000,1,5899230
3667,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,S E BUILDERS AND REALTORS LTD,TL,13450,1000000,1,5899230
3668,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,SAROJIT KUMAR DEY,TL,13445,1000000,1,5899230
3669,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,SAROJIT KUMAR DEY,TL,13439,1000000,1,5899230
3670,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,SAROJIT KUMAR DEY,TL,13441,1000000,1,5899230
3671,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,SAROJIT KUMAR DEY,TL,13437,1000000,1,5899230
3672,1.2021E+18,1/7/2021,1/7/2021,1/21/2021,SAROJIT KUMAR DEY,TL,13443,1000000,1,5899230
3673,6.91202E+20,1/7/2021,1/7/2021,1/21/2021,TECH MAHINDRA LTD,OC,8116,10000000,691,7516991
3674,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,OC,7971,10000000,1,5899230
3675,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13774,1000000,1,5899230
3676,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13776,1000000,1,5899230
3677,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13782,1000000,1,5899230
3678,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13784,1000000,1,5899230
3679,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13778,1000000,1,5899230
3680,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13770,1000000,1,5899230
3681,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13786,1000000,1,5899230
3682,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13772,1000000,1,5899230
3683,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13780,1000000,1,5899230
3684,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,CASTAMET WORKS PRIVATE LIMITED,TL,13788,1000000,1,5899230
3685,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16643,100000,941,7270860
3686,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16645,100000,941,7270860
3687,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16657,100000,941,7270860
3688,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16651,100000,941,7270860
3689,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16655,100000,941,7270860
3690,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16647,100000,941,7270860
3691,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16653,100000,941,7270860
3692,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16649,100000,941,7270860
3693,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,OL,16641,100000,941,7270860
3694,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67009,10000,941,7270860
3695,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67013,10000,941,7270860
3696,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67019,10000,941,7270860
3697,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67021,10000,941,7270860
3698,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67003,10000,941,7270860
3699,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67005,10000,941,7270860
3700,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67007,10000,941,7270860
3701,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67011,10000,941,7270860
3702,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67017,10000,941,7270860
3703,9.41202E+20,1/8/2021,1/8/2021,1/22/2021,GEOJIT INVESTMENT SERVICES LTD,TT,67015,10000,941,7270860
3704,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,HIMALAYAN ENDEAVOUR PVT LTD,OC,7969,10000000,1,5899230
3705,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,HIMALAYAN ENDEAVOUR PVT LTD,TL,13499,1000000,1,5899230
3706,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,HIMALAYAN ENDEAVOUR PVT LTD,TL,13497,1000000,1,5899230
3707,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,HIMALAYAN ENDEAVOUR PVT LTD,TL,13752,1000000,1,5899230
3708,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,HIMALAYAN ENDEAVOUR PVT LTD,TL,13495,1000000,1,5899230
3709,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,HIMALAYAN ENDEAVOUR PVT LTD,TL,13754,1000000,1,5899230
3710,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,L S DAVAR AND CO,OC,7973,10000000,1,5899230
3711,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13500,1000000,1,5899230
3712,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13498,1000000,1,5899230
3713,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13753,1000000,1,5899230
3714,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13494,1000000,1,5899230
3715,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13492,1000000,1,5899230
3716,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13496,1000000,1,5899230
3717,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13490,1000000,1,5899230
3718,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,TL,13751,1000000,1,5899230
3719,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,OL,1321,100000,1,5899230
3720,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,OL,1317,100000,1,5899230
3721,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,OL,1325,100000,1,5899230
3722,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,OL,1323,100000,1,5899230
3723,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,LAXMI INDUSTRIAL BOTTLING PLANT,OL,1319,100000,1,5899230
3724,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,MONALISA BOTTLING INDUSTRIES PVT LTD,TL,13763,1000000,1,5899230
3725,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,MONALISA BOTTLING INDUSTRIES PVT LTD,TL,13765,1000000,1,5899230
3726,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,MONALISA BOTTLING INDUSTRIES PVT LTD,TL,13767,1000000,1,5899230
3727,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,MONALISA BOTTLING INDUSTRIES PVT LTD,TL,13769,1000000,1,5899230
3728,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,MONALISA BOTTLING INDUSTRIES PVT LTD,TL,13761,1000000,1,5899230
3729,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,SENGUPTA AND SENGUPTA PRIVATE LIMIT,OC,7967,10000000,1,5899230
3730,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,SENGUPTA AND SENGUPTA PRIVATE LIMIT,TL,13479,1000000,1,5899230
3731,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,SENGUPTA AND SENGUPTA PRIVATE LIMIT,TL,13488,1000000,1,5899230
3732,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,SENGUPTA AND SENGUPTA PRIVATE LIMIT,TL,13484,1000000,1,5899230
3733,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,SENGUPTA AND SENGUPTA PRIVATE LIMIT,TL,13486,1000000,1,5899230
3734,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,SENGUPTA AND SENGUPTA PRIVATE LIMIT,TL,13482,1000000,1,5899230
3735,6.91202E+20,1/8/2021,1/8/2021,1/22/2021,SPICEJET LIMITED,TL,13526,1000000,691,7516991
3736,6.91202E+20,1/8/2021,1/8/2021,1/22/2021,SPICEJET LIMITED,TL,13528,1000000,691,7516991
3737,6.91202E+20,1/8/2021,1/8/2021,1/22/2021,SPICEJET LIMITED,OL,3231,100000,691,7516991
3738,6.91202E+20,1/8/2021,1/8/2021,1/22/2021,SPICEJET LIMITED,OL,3233,100000,691,7516991
3739,6.91202E+20,1/8/2021,1/8/2021,1/22/2021,SPICEJET LIMITED,OL,3239,100000,691,7516991
3740,6.91202E+20,1/8/2021,1/8/2021,1/22/2021,SPICEJET LIMITED,OL,3237,100000,691,7516991
3741,6.91202E+20,1/8/2021,1/8/2021,1/22/2021,SPICEJET LIMITED,OL,3235,100000,691,7516991
3742,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,OC,3936,10000000,656,6957021
3743,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,OC,3928,10000000,656,6957021
3744,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,OC,3933,10000000,656,6957021
3745,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,OC,3939,10000000,656,6957021
3746,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1676,1000000,656,6957021
3747,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1678,1000000,656,6957021
3748,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1688,1000000,656,6957021
3749,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1680,1000000,656,6957021
3750,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1684,1000000,656,6957021
3751,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1672,1000000,656,6957021
3752,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1674,1000000,656,6957021
3753,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1690,1000000,656,6957021
3754,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1682,1000000,656,6957021
3755,6.56202E+20,1/8/2021,1/8/2021,1/22/2021,TANUSHREE LOGISTICS PRIVATE LIMITED,TL,1686,1000000,656,6957021
3756,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,TRANSWAYS EXIM PRIVATE LIMITED,TL,13762,1000000,1,5899230
3757,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,TRANSWAYS EXIM PRIVATE LIMITED,TL,13764,1000000,1,5899230
3758,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,TRANSWAYS EXIM PRIVATE LIMITED,TL,13766,1000000,1,5899230
3759,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,TRANSWAYS EXIM PRIVATE LIMITED,TL,13756,1000000,1,5899230
3760,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,TRANSWAYS EXIM PRIVATE LIMITED,TL,13760,1000000,1,5899230
3761,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,TRANSWAYS EXIM PRIVATE LIMITED,TL,13758,1000000,1,5899230
3762,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,TRANSWAYS EXIM PRIVATE LIMITED,TL,13768,1000000,1,5899230
3763,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,VARAS INTERNATIONAL PRIVATE LIMITED,TL,13755,1000000,1,5899230
3764,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,VARAS INTERNATIONAL PRIVATE LIMITED,TL,13757,1000000,1,5899230
3765,1.2021E+18,1/8/2021,1/8/2021,1/22/2021,VARAS INTERNATIONAL PRIVATE LIMITED,TL,13759,1000000,1,5899230
3766,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,AUROBINDO PHARMA LIMITED,OC,6976,10000000,847,6371213
3767,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,AUROBINDO PHARMA LIMITED,OC,6978,10000000,847,6371213
3768,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,AUROBINDO PHARMA LIMITED,TL,7549,1000000,847,6371213
3769,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,AUROBINDO PHARMA LIMITED,TL,7551,1000000,847,6371213
3770,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,AUROBINDO PHARMA LIMITED,TL,7543,1000000,847,6371213
3771,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,AUROBINDO PHARMA LIMITED,TL,7547,1000000,847,6371213
3772,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,AUROBINDO PHARMA LIMITED,TL,7545,1000000,847,6371213
3773,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI AIRTEL LIMITED,OC,8126,10000000,691,7516991
3774,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI AIRTEL LIMITED,OC,8118,10000000,691,7516991
3775,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI AIRTEL LIMITED,OC,8120,10000000,691,7516991
3776,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI AIRTEL LIMITED,OC,8122,10000000,691,7516991
3777,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI AIRTEL LIMITED,OC,8124,10000000,691,7516991
3778,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8131,10000000,691,7516991
3779,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8133,10000000,691,7516991
3780,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8153,10000000,691,7516991
3781,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8165,10000000,691,7516991
3782,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8143,10000000,691,7516991
3783,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8171,10000000,691,7516991
3784,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8159,10000000,691,7516991
3785,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8128,10000000,691,7516991
3786,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8151,10000000,691,7516991
3787,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8127,10000000,691,7516991
3788,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8161,10000000,691,7516991
3789,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8167,10000000,691,7516991
3790,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8169,10000000,691,7516991
3791,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8157,10000000,691,7516991
3792,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8135,10000000,691,7516991
3793,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8149,10000000,691,7516991
3794,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8155,10000000,691,7516991
3795,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8125,10000000,691,7516991
3796,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8141,10000000,691,7516991
3797,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8129,10000000,691,7516991
3798,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8123,10000000,691,7516991
3799,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8121,10000000,691,7516991
3800,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8139,10000000,691,7516991
3801,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8163,10000000,691,7516991
3802,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8175,10000000,691,7516991
3803,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8137,10000000,691,7516991
3804,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8147,10000000,691,7516991
3805,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8173,10000000,691,7516991
3806,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8119,10000000,691,7516991
3807,6.91202E+20,4/3/2021,4/3/2021,4/17/2021,BHARTI TELEMEDIA LIMITED,OC,8145,10000000,691,7516991
3808,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,HH IRON AND STEEL PRIVATE LIMITED,OC,8459,10000000,800,7273126
3809,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,HH IRON AND STEEL PRIVATE LIMITED,OC,5743,10000000,800,7273126
3810,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,HH IRON AND STEEL PRIVATE LIMITED,OC,8452,10000000,800,7273126
3811,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,HH IRON AND STEEL PRIVATE LIMITED,OC,5746,10000000,800,7273126
3812,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,HH IRON AND STEEL PRIVATE LIMITED,OC,8456,10000000,800,7273126
3813,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,OC,5749,10000000,800,7273126
3814,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,OC,8453,10000000,800,7273126
3815,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,OC,8451,10000000,800,7273126
3816,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,TL,123,1000000,800,7273126
3817,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,TL,117,1000000,800,7273126
3818,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,TL,107,1000000,800,7273126
3819,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,TL,129,1000000,800,7273126
3820,8.00202E+20,4/3/2021,4/3/2021,4/17/2021,KAL RADIO LIMITED,TL,112,1000000,800,7273126
3821,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6990,10000000,847,6371213
3822,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6779,10000000,847,6371213
3823,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6849,10000000,847,6371213
3824,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6791,10000000,847,6371213
3825,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6992,10000000,847,6371213
3826,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6984,10000000,847,6371213
3827,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6997,10000000,847,6371213
3828,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6979,10000000,847,6371213
3829,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6799,10000000,847,6371213
3830,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6781,10000000,847,6371213
3831,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6785,10000000,847,6371213
3832,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6995,10000000,847,6371213
3833,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6982,10000000,847,6371213
3834,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6977,10000000,847,6371213
3835,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6789,10000000,847,6371213
3836,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6845,10000000,847,6371213
3837,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6847,10000000,847,6371213
3838,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6981,10000000,847,6371213
3839,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6988,10000000,847,6371213
3840,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6843,10000000,847,6371213
3841,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6800,10000000,847,6371213
3842,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6796,10000000,847,6371213
3843,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6980,10000000,847,6371213
3844,8.47202E+20,4/3/2021,4/3/2021,4/17/2021,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,6994,10000000,847,6371213
